pathway	pval	padj	log2err	ES	NES	size	leadingEdge
5992005_RHO_GTPases_Activate_WASPs_and_WAVEs	0.647058823529412	0.809275342220373	0.0590954798717342	0.279020618766715	0.852133464523386	23	20430 26417 56378 14784 19353 11465 56443
5992007_CREB_phosphorylation_through_the_activation_of_Ras	0.28537170263789	0.494756857236105	0.124434168630393	-0.340509997818441	-1.12302639757414	20	12912 20112 100986 109880 13385
5992017_Hedgehog_'on'_state	0.650231124807396	0.810713700291774	0.053457214108991	0.231452659113121	0.882015630403406	56	109689 319757 17463 26440 26444 19179 228769 16568 26445 57296 19170 67151 26442 19177
5992018_Signaling_by_Hedgehog	0.484162895927602	0.662172545829056	0.066436413766281	0.245400763574099	0.98932861316589	75	109689 319757 17463 26440 19088 18453 26444 19179 228769 16568 26445 57296 19170 67151 19087 26442 19177 216440 66753 19084 23996 81896 26965 19192 116891 19085 22190 19172 23997
5992028_Regulation_of_mRNA_stability_by_proteins_that_bind_AU-rich_elements	0.315028901734104	0.533546059006315	0.130777137971974	-0.251477971494278	-1.08839209705967	61	15511 19094 18750 193740 12192 11737 54401 75901 227720 26416 15568 19184 70640 16549 24127 26446
5992032_AUF1_hnRNP_D0_destabilizes_mRNA	0.471608832807571	0.660519486232075	0.0699458736501659	0.282578747516229	0.99460545701415	39	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 11991 19192 22190 19172 23997 19166 15481 19173 16913 26441
5992037_Interleukin-3,_5_and_GM-CSF_signaling	0.281407035175879	0.490787269681742	0.128788713061714	-0.307930843789409	-1.1396542638075	31	21682 16451 20662 14360 12402 107746 16452 18708 18706 16183 12929 20850 20851 12928 74769
5992038_Growth_hormone_receptor_signaling	0.0671256454388985	0.196678141135972	0.227987202850442	0.501396150793291	1.47152487661778	19	216233 12700 12703 26417
5992039_Interleukin_receptor_SHC_signaling	0.154905335628227	0.32896895997789	0.14551614609036	0.456322586016676	1.33924051076916	19	16184 16185 14389 15461 16453 16332
5992049_Deposition_of_new_CENPA-containing_nucleosomes_at_the_centromere	4.20979241498629e-05	0.00054820852337377	0.557332238758646	0.689341984963582	2.13840581381336	25	66336 66311 12615 70454 60411 217653 26886 72155 66570 102920 70645 69928 67733 245688 66578 381280 56505 18148 12617 233532
5992050_Nucleosome_assembly	4.20979241498629e-05	0.00054820852337377	0.557332238758646	0.689341984963582	2.13840581381336	25	66336 66311 12615 70454 60411 217653 26886 72155 66570 102920 70645 69928 67733 245688 66578 381280 56505 18148 12617 233532
5992058_Keratan_sulfate_biosynthesis	0.461273666092943	0.656083418277827	0.0755015292281669	0.339343343450254	0.995923424644653	19	20443 56375 20444 231727 70484 54371 108902
5992059_Keratan_sulfate_keratin_metabolism	0.329351535836178	0.542134831460674	0.0934449219410994	0.365647886541099	1.12760420707642	24	20443 56375 20444 50917 231727 70484 54371 12091 15212 108902
5992060_HS-GAG_biosynthesis	0.480278422273782	0.662172545829056	0.0894366833718621	-0.319269465391931	-0.963199225111966	15	14042 54710
5992061_Heparan_sulfate_heparin_HS-GAG_metabolism	0.661654135338346	0.817994352971035	0.0762797180809272	-0.23906543577163	-0.862726340657425	28	14042 54710 15932 15931
5992066_Interferon_gamma_signaling	0.248456790123457	0.44833264033264	0.104343952581949	0.297325342664974	1.14603964677896	62	17750 12505 15979 246727 12703 14469 14961 15978 27056
5992067_Interferon_Signaling	0.289244186046512	0.499991424847362	0.0916795246008379	0.265737607856429	1.10755087092951	90	17750 12505 15979 246727 17999 12703 14469 14961 66892 15978 26987 27056 15976 26417 15900 93765
5992070_Factors_involved_in_megakaryocyte_development_and_platelet_production	0.0174617176682035	0.0781111950653989	0.352487857583619	0.390875753144729	1.55935515023365	70	73804 26934 19363 11640 22390 228421 56248 110033 13660 16551 229841 16580 16571 19088 16579 16568 63955 17134 71819 19087 17135 271457 16563 12343 19084 19353 114714
5992078_Meiotic_recombination	0.0266405550592758	0.106199763705685	0.352487857583619	0.572238571614881	1.64939191988543	18	19361 15270 12189 68240 12567 19891
5992079_Meiosis	0.0962145110410095	0.247288173114174	0.179782316298324	0.392543024335576	1.38165179635308	39	19361 15270 12189 68240 71846 12567 19891 19357
5992080_Meiotic_synapsis	0.572131147540984	0.744339912341922	0.0623861492893626	0.288575385185038	0.924778558273145	27	15270 12189 71846 19357
5992082_O-linked_glycosylation_of_mucins	0.272946859903382	0.480320900610756	0.128142916898415	-0.324832784877864	-1.14456767363546	26	20440 171212 20442 207839
5992083_O-linked_glycosylation	0.354755784061697	0.565123096968866	0.114266502484433	-0.283501866726977	-1.05251556428538	32	20440 171212 20442 207839
5992084_Endosomal_Sorting_Complex_Required_For_Transport_ESCRT_	0.921602787456446	0.964391488302638	0.0431036828790402	0.211911297122439	0.603880135699512	17	68942 68953 20479 76959 22190 27681 194309 28084 330192 22088
5992085_Transferrin_endocytosis_and_recycling	0.184859154929577	0.367211745046551	0.133554954557592	0.459725342478798	1.28949106463079	16	22042 11964 114143 22041 11984 68428
5992087_TRAF6_mediated_IRF7_activation	0.00760466322878753	0.0412623393710138	0.407017918923954	-0.612996992676744	-1.84934136315664	15	56489 12914 54131 54123 56480 217069 71956
5992088_Nonsense_Mediated_Decay_NMD_independent_of_the_Exon_Junction_Complex_EJC_	0.997222222222222	1	0.0610363728309177	-0.122398919288646	-0.502724307436226	47	19704 20068 433702 269261 75617 19899 56040 54217 66481 114641 20054 27370 20044 27050 68436 67281 22186 19921 19933 54127 11837 66480 20055 14109 19981 18458 66475 110954 67115 270106 27176 19941 225363 66483 19934 67891 19951 19942 20084 67025 20115 20005 20042 19896
5992089_Nonsense-Mediated_Decay_NMD_	0.913544668587896	0.961108035534124	0.0670512579829467	-0.169238156294519	-0.732230343229417	60	19704 233789 226517 229512 68134 71978 192160 326622 20068 433702
5992090_Nonsense_Mediated_Decay_NMD_enhanced_by_the_Exon_Junction_Complex_EJC_	0.913544668587896	0.961108035534124	0.0670512579829467	-0.169238156294519	-0.732230343229417	60	19704 233789 226517 229512 68134 71978 192160 326622 20068 433702
5992093_Negative_regulation_of_FGFR1_signaling	0.686746987951807	0.835583750436503	0.0560595875032335	0.285927236829123	0.839154910206122	19	19053 26417 64654 24064 14784
5992094_Negative_regulation_of_FGFR2_signaling	0.642105263157895	0.805725233855517	0.0601186142531851	0.303464382178151	0.874690600679266	18	19053 26417 64654 24064 14784 22190 51792 67112
5992095_Negative_regulation_of_FGFR3_signaling	0.581881533101045	0.749412260213654	0.0645031249656493	0.318285949539023	0.907014231939788	17	19053 26417 64654 24064 14784
5992096_Negative_regulation_of_FGFR4_signaling	0.581881533101045	0.749412260213654	0.0645031249656493	0.318285949539023	0.907014231939788	17	19053 26417 64654 24064 14784
5992097_Negative_regulators_of_RIG-I_MDA5_signaling	0.0698795180722892	0.199753158977373	0.266350657088526	-0.444798447658729	-1.51290000916326	22	56489 54131 56480 21929 217069 22031 434341 71956 74256 18521
5992109_Retinoid_metabolism_and_transport	0.109028960817717	0.260779473629315	0.175204047558551	0.458574885064598	1.39652356865901	22	14187 14733 27384 622402 20971 17252 16835 20970 11997
5992111_N-glycan_antennae_elongation_in_the_medial_trans-Golgi	0.283410138248848	0.492814068290282	0.122107920287081	-0.372910432737962	-1.15764534775209	16	241230 20440
5992116_Nuclear_signaling_by_ERBB4	0.975903614457831	0.994573074908329	0.0399218624292714	0.155262099906748	0.481638119173896	25	15200 208117 59287 26965 226548
5992119_Antigen_Presentation:_Folding,_assembly_and_peptide_loading_of_class_I_MHC	0.733218588640275	0.860747540983607	0.0530212512043078	0.255009272934254	0.791063541338971	25	77371 20334 21355 15019 14827 667803 12317 69608 15013 66397 80898
5992120_Class_I_MHC_mediated_antigen_processing_&_presentation	0.082962962962963	0.228193146417445	0.188204146308491	0.333642508127401	1.353056913965	77	16410 77371 22209 17463 17970 12491 26440 26444 20334 19179 228769 26445 57296 19170 104184 67151 21355 15019 26442 19177 14827 667803 17969 12317 23996 19192 53421 69608 15013 66397 22190 19172 23997 80898 19166
5992121_Antigen_processing:_Ubiquitination_&_Proteasome_degradation	0.0583596214511041	0.179209277291188	0.234392647294686	0.411473249436776	1.44828138316261	39	22209 17463 26440 26444 19179 228769 26445 57296 19170 104184 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992122_Kinesins	0.0026670066668589	0.0183507677421535	0.431707695803346	0.65835826803369	1.89761903784309	18	73804 26934 228421 110033 16551 229841 16580 16571 16579 16568 71819 16563
5992126_Inwardly_rectifying_K+_channels	0.320422535211268	0.538042964583249	0.096887770327544	0.404377080467011	1.13424382739514	16	14702 14700 16523 16514 14693 16519
5992127_Potassium_Channels	0.524564183835182	0.701814182026066	0.0649407684612899	0.26800974798673	0.953027416439658	41	226922 14702 52150 14700 16523 99738 16514 14693 16530 16519
5992129_Activation_of_NF-kappaB_in_B_cells	0.769021739130435	0.881162306136903	0.0727141077934447	-0.198091069667679	-0.819087477300743	48	18751 18035 16150
5992131_ISG15_antiviral_mechanism	0.0365231179923303	0.13376591964691	0.321775918075361	-0.47271844913035	-1.62734677230723	23	24110 54131 16451 230861 18803 286940 13682 19043
5992132_Antiviral_mechanism_by_IFN-stimulated_genes	0.0365231179923303	0.13376591964691	0.321775918075361	-0.47271844913035	-1.62734677230723	23	24110 54131 16451 230861 18803 286940 13682 19043
5992134_G0_and_Early_G1	0.00210269351413608	0.0150265658449237	0.431707695803346	0.669999928330425	1.90928776866987	17	21973 13555 12534 21781 23834 17865 18538
5992140_ER-Phagosome_pathway	0.145085803432137	0.314889928930491	0.142901149386948	0.340883678180138	1.27568875801997	52	17463 26440 26444 19179 228769 26445 57296 19170 67151 21355 15019 26442 19177 14827 667803 12317 23996 19192 53421 15013 22190 19172 23997 19166 19173 16913 26441 20335 53380
5992141_Antigen_processing-Cross_presentation	0.113884555382215	0.270187649611248	0.163180127180689	0.338959197591549	1.30712618250002	63	16410 17463 17970 12491 26440 26444 19179 228769 26445 57296 19170 67151 21355 15019 26442 19177 14827 667803 17969 12317 23996 19192 53421 15013 22190 19172 23997
5992142_Cross-presentation_of_soluble_exogenous_antigens_endosomes_	0.103668261562998	0.257689879126827	0.173747838999571	0.403860844040226	1.35224374048873	33	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 19172 23997 19166 19173 16913 26441 53380
5992151_Mitochondrial_protein_import	0.302925989672978	0.516030901012689	0.0988903007520636	0.38975018809574	1.14386019226898	19	66449 28185 21854 67713 67952 30057 67105 21855 68512 66169 223696 53375
5992157_Voltage_gated_Potassium_channels	0.804577464788732	0.894653499746105	0.0497903187820785	0.26021877542238	0.729891860968703	16	226922 99738 170738 241794 238076 16499 16492 16512 16508 16495 382571 16504 16506 16539
5992174_Translocation_of_GLUT4_to_the_plasma_membrane	0.720379146919431	0.854372361535824	0.0498907356726307	0.233345757477905	0.82529282384389	40	17918 19341 20336 22628 22627 20619 16579 16568 11651 12315 12314 11465 53413 107371 12313
5992175_Collagen_degradation	0.940298507462687	0.970096699600589	0.0399218624292714	0.189350508069737	0.607391312111001	28	11502 18550 13030
5992176_Degradation_of_the_extracellular_matrix	0.0127202278555931	0.0610987993719474	0.380730400722792	0.443286197673505	1.66365004360869	53	16776 12505 12215 11501 20750 12367 11502 18550
5992182_Collagen_formation	0.370491803278689	0.578955191256831	0.0845557442441281	0.340748696048765	1.09197493633552	27	26432 56693 13518 18453 234407
5992197_PI_Metabolism	0.0214012345991915	0.0915665612810901	0.352487857583619	-0.435539273123603	-1.65030241137628	35	269180 18710 18711 18720 19062 224020 18708 170749 18706 64436 18718 320207 11842 20975 18704 74769 19211 18707
5992199_degradation_of_DVL	0.483359746434231	0.662172545829056	0.0689567351672811	0.281128588304715	0.981855725530631	38	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380 26554
5992202_Organelle_biogenesis_and_maintenance	0.0653333333333333	0.192388609715243	0.20207170902116	0.277140466305941	1.29766189114513	198	56297 215445 20873 18005 12534 18817 227613 73916 66242 76260 67203 74470 20336 67694 245866 75786 76816 22628 67681 22627 94064 56350 17997 67042 19088 53869 64656 103733 66845 16579 13063 232987 16568 68463 66448 52443 68097 77048 76411 75398 67286 66128 11843 66296 67994 18100 66493 79044 16328 225659 76568 78177 27397 101565 217935 27395 22154 64655 56284 71820 67270 236266 106840 72140 81896 19889 13427 14548 53413 64657 107371 93730 18120
5992204_Activation_of_Matrix_Metalloproteinases	0.444700460829493	0.641858300606116	0.0934449219410994	-0.321818347517125	-0.999037517103337	16	21858 13039 17385 13038 17390 17384 16621
5992205_Molecules_associated_with_elastic_fibres	0.00999011924629799	0.050467326537333	0.380730400722792	0.607152904722031	1.75002725237028	18	16412 16410 14114 16998 21809 21803
5992206_Elastic_fibre_formation	0.00269311608502593	0.0183507677421535	0.431707695803346	0.622159388618212	1.84521409491852	20	16412 16410 14114 18550 16998 21809 21803
5992207_Glycosphingolipid_metabolism	0.242735042735043	0.444508547008547	0.112378519110475	0.41118109838516	1.21949000880538	20	20597 14466 11886 11605 11881 14667 12091 15212
5992210_Chondroitin_sulfate_dermatan_sulfate_metabolism	0.227197346600332	0.426723221499341	0.114750719227023	0.381632356454573	1.22418566548332	28	58250 269941 14733 11881 20971 53374 59031 15212 20970 234356 78752 72136
5992212_Collagen_biosynthesis_and_modifying_enzymes	0.245315161839864	0.446193961770812	0.11146266692298	0.397418719181387	1.21028129982501	22	26432 56693 18453 234407
5992217_Resolution_of_Sister_Chromatid_Cohesion	1e-10	4.18571428571429e-09		0.734798686878103	2.95812337091233	74	66336 66977 12442 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 12534 208628 228421 68014 12236 18817 66934 108000 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 75786 69736 19357 70385
5992218_Activation_of_gene_expression_by_SREBF_SREBP_	0.000500165224603946	0.00444086093360473	0.477270815362862	0.702021200590048	2.02347089706628	18	110196 13121 20775 235293 16987 20788 170439 319554 68603 192156
5992219_Regulation_of_cholesterol_biosynthesis_by_SREBP_SREBF_	0.000841039720839095	0.00648485890015408	0.477270815362862	0.586304738678019	1.90633282041082	30	110196 13121 20775 235293 16987 20788 170439 77371 319554 68603 192156 20334 231070 270669 14104
5992221_Synthesis_of_PIPs_at_the_plasma_membrane	0.0712589073634204	0.202707377257109	0.261663521711573	-0.415540699442581	-1.46193871850536	25	269180 18710 18720 19062 18708 18706 18718 320207 20975 18704 74769 19211 18707
5992228_SRP-dependent_cotranslational_protein_targeting_to_membrane	0.975646879756469	0.994573074908329	0.0341946045318573	0.158758934996663	0.609095763687875	58	20014 107513 20832 66256 100503670 66661 66624 19896 20042 20005 20115 67025 20084 20335 69019 19942 67398 19951 67891 67437 66286 19934 66483 665155 19941 27176 13200 270106 67115 110954 66475 19981 14109 20055 66480 11837 54127 19933 19921 22186 67281 68436 27050 20044 27370 66384 20054 114641 66481 54217 56040 19899 75617 103963
5992231_NOTCH1_Intracellular_Domain_Regulates_Transcription	0.465994962216625	0.660519486232075	0.0959206777921745	-0.269880968944674	-0.995962175841636	30	12914 18128 21885 170787 18519 21402 21888 50754 103806 20602
5992232_Synthesis_of_IP3_and_IP4_in_the_cytosol	0.878424657534247	0.934222957014643	0.0445070537769277	0.218124806846816	0.652937891363933	21	234779 16332 12315 104759 12314 18797 12313
5992233_Inositol_phosphate_metabolism	0.840836012861736	0.912462784327736	0.0436251240000606	0.214608379129881	0.722863930471556	34	234779 71207 114663 16332 12315 234515 104759 12314
5992254_MHC_class_II_antigen_presentation	0.0757575757575758	0.213432400932401	0.199915231309662	0.347794718809373	1.36876932266607	66	15001 73804 26934 56464 228421 110033 16551 14961 229841 77371 11773 16571 20334 16579 16568 68097
5992270_Mitotic_Prophase	0.0244641422255104	0.0988688782355108	0.352487857583619	0.41564401391755	1.52961855097548	49	12442 67121 76044 14211 12534 18817 18141 223921 268697 19645 69736 52683 269113 19324
5992281_Non-integrin_membrane-ECM_interactions	0.38160136286201	0.586924930806137	0.0850427463764322	0.352199878889023	1.07257385383869	22	16776 16412 16410 21803 20971
5992282_ECM_proteoglycans	0.000527189341875111	0.00461093961699724	0.477270815362862	0.610142045881856	1.95528208745402	27	16776 19280 16404 16412 16410 21809 21803
5992292_Regulation_of_PLK1_Activity_at_G2_M_Transition	0.00356657719301223	0.0229671893967601	0.431707695803346	0.444902584107028	1.72970860382907	64	12442 20878 20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 16475 71648 22154 236266 26965
5992295_Stimuli-sensing_channels	0.6524064171123	0.811698854411481	0.080419996876154	-0.228676137374831	-0.8664770417312	35	12727 14605 105722
5992299_Nuclear_Envelope_Breakdown	0.231647634584013	0.433691737591794	0.112378519110475	0.366603566852449	1.21180531197905	32	12442 12534 18817 18141 223921 268697 69736 269113
5992302_SUMOylation	0.543175487465181	0.721084726754465	0.0928481214159878	-0.221771739132793	-0.948635559690318	55	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679
5992304_Nuclear_Pore_Complex_NPC_Disassembly	0.142857142857143	0.313536650615302	0.152144922367565	0.430912448483047	1.33673228264107	25	12442 12534 18141 223921 268697 69736 269113
5992309_SUMOylation_of_DNA_damage_response_and_repair_proteins	0.460893854748603	0.656083418277827	0.102821842840815	-0.239034308605838	-0.998058414216542	51	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679 19821 227720
5992310_SUMO_E3_ligases_SUMOylate_target_proteins	0.460893854748603	0.656083418277827	0.102821842840815	-0.239034308605838	-0.998058414216542	51	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679 19821 227720
5992312_HDMs_demethylate_histones	0.00549472699074857	0.0315677452605751	0.407017918923954	-0.617131551964661	-1.98393312030148	17	338523 71371 20592 18676 216850 75605 277250 193796 20591 320595 69386
5992313_Chromatin_modifying_enzymes	1.1377971090062e-05	0.00017546029102043	0.593325476396405	-0.385880878528321	-1.96264247320715	147	75410 231051 338523 74026 319190 381022 244349 75560 216848 67155 54343 13831 192285 246103 69612 94246 238247 71371 20592 18676 15077 77683 97114 170787 58523 18519 56310 17977 54169 17978 216850 78783 67773 235626 66262 18193 76719 75605 100683 13626 15182 277250 213464 68094 269003 72195 20588 73247 239122 64050 233904 226976 77853 20602 20586 217218 12443 230233 78656 193796 108155 20591 108946 17192 24075 320595 20185 59035 208266 69386
5992314_Chromatin_organization	1.1377971090062e-05	0.00017546029102043	0.593325476396405	-0.385880878528321	-1.96264247320715	147	75410 231051 338523 74026 319190 381022 244349 75560 216848 67155 54343 13831 192285 246103 69612 94246 238247 71371 20592 18676 15077 77683 97114 170787 58523 18519 56310 17977 54169 17978 216850 78783 67773 235626 66262 18193 76719 75605 100683 13626 15182 277250 213464 68094 269003 72195 20588 73247 239122 64050 233904 226976 77853 20602 20586 217218 12443 230233 78656 193796 108155 20591 108946 17192 24075 320595 20185 59035 208266 69386
5992315_RMTs_methylate_histone_arginines	0.456140350877193	0.655142758857929	0.0770736734944102	0.348725141697828	1.00514795665399	18	15469 12567 27374 70465 99890 245688
5992320_HATs_acetylate_histones	0.000110864259069128	0.00122578218517942	0.538434096309916	-0.453561234336851	-2.00896662313713	68	74026 319190 244349 75560 13831 246103 69612 15077 97114 58523 18519 17977 54169 17978 78783 67773 66262 76719 100683 269003 72195 73247 64050 226976 77853 217218 230233 78656 108155 108946 24075 69386 11909 140858 12753 231151
5992321_deactivation_of_the_beta-catenin_transactivating_complex	0.0120579407777895	0.0583963082296254	0.380730400722792	-0.480427508292358	-1.69459145860159	27	20677 381022 67772 80288 21885 12387 21888 13016 213464 16842
5992323_Regulation_of_HSF1-mediated_heat_shock_response	0.458860759493671	0.656083418277827	0.0714786287425507	0.282429917327593	1.00625215432824	43	68240 17164 18141 223921 19891 213539 26417 69736 22627 23950 269113
5992324_Cellular_response_to_heat_stress	0.0773480662983425	0.216870654788654	0.271288554688953	-0.320794723534	-1.36113417723242	54	15511 12914 193740 11920 56717 269966 15516 108989 15499 19386 218210 54563 66679 56354 15505 56351 227720 68196
5992327_HSF1-dependent_transactivation	0.00367257899688875	0.0231411966900732	0.431707695803346	-0.631229233429711	-1.95955790263047	16	15511 12914 193740 56717 15516 15499 56351 68196
5992332_degradation_of_AXIN	0.830963665086888	0.908530084767799	0.0433636987883266	0.206378781680632	0.729916538254605	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997
5992334_HDACs_deacetylate_histones	0.471177944862155	0.660519486232075	0.0949751525905595	-0.270671421258068	-0.97678430187451	28	216848 192285 94246 238247 170787 56310 15182 20602 17192 20185 69386 107932
5992335_PCP_CE_pathway	0.326053042121685	0.542134831460674	0.088894528862045	0.290832097652765	1.08838076210542	52	17463 11773 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19353 56513 14369 232910 19192 26564 22190 19172 23997
5992337_EPHB-mediated_forward_signaling	0.399049881235154	0.595020942503309	0.101713902282311	-0.29499225523969	-1.03782998915058	25	14083 14360 19877 13643 13641
5992338_EPH-Ephrin_signaling	0.563888888888889	0.739623551268006	0.0905428948469474	-0.224534056522621	-0.922219973159943	47	14083 14360 19165 19877 13643 17886 13641 67938 17974
5992340_EPHA-mediated_growth_cone_collapse	0.146171693735499	0.316076060992629	0.176694268938498	-0.440721691276651	-1.32960660991051	15	14360 19877 17886 67938 17904 77579 13838
5992341_EPH-ephrin_mediated_repulsion_of_cells	0.573493975903615	0.744339912341922	0.0817515582532145	-0.26653148706548	-0.906557770932341	22	14360 19165 13643 13641
5992343_Asymmetric_localization_of_PCP_proteins	0.446909667194929	0.643462076108669	0.0728938564822936	0.28601348440669	1.01704767889453	41	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 56513 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992346_PKMTs_methylate_histone_lysines	0.188442211055276	0.371808537637683	0.160801401070022	-0.336940469258937	-1.24701909595929	31	75410 231051 381022 54343 77683 235626 18193 13626 213464 239122 233904 208266 69386 140858 14013 70673
5992356_Hedgehog_ligand_biogenesis	0.0602218700475436	0.181907298184848	0.231126709673834	0.402309670758305	1.43059030132912	41	17463 26440 18453 26444 19179 228769 26445 57296 19170 67151 26442 19177 216440 66753 23996 19192 116891 22190 19172 23997 19166 19173 16913 26441 53380
5992362_Mitochondrial_translation_initiation	0.197204968944099	0.383927281731702	0.119887845115423	0.315940430751238	1.20964678492631	59	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992363_Mitochondrial_translation	0.237654320987654	0.437941610373476	0.107140237276725	0.300498212875792	1.15826946554614	62	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992365_Mitochondrial_translation_elongation	0.167427701674277	0.345467018243403	0.130105630751129	0.323714278187651	1.24196471520498	58	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992366_Mitochondrial_translation_termination	0.192546583850932	0.377365545607512	0.121543282035469	0.316406703557317	1.21143201196873	59	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992367_Transcriptional_regulation_by_small_RNAs	0.0882352941176471	0.236909965034965	0.248911114434702	-0.370888901000874	-1.40533560449034	35	269966 108989 20020 320727 15077 97114 19386 218210 54563 66679 236511
5992368_PIWI-interacting_RNA_piRNA_biogenesis	0.887915936952714	0.940901878940851	0.0450442767152795	0.224166255375397	0.618932632818404	15	17864 57746 69833 20021 71981 330890 69920 69241
5992369_Dectin-1_mediated_noncanonical_NF-kB_signaling	0.38125	0.586924930806137	0.080419996876154	0.303821241362538	1.08470747951864	42	17463 26440 26444 19179 228769 26445 22200 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441
5992370_Degradation_of_GLI2_by_the_proteasome	0.253943217665615	0.456474618257824	0.104343952581949	0.3382187725426	1.19044422056609	39	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992371_Hedgehog_'off'_state	0.179407176287052	0.361280430598667	0.126875729929857	0.330192919395221	1.23921174995783	53	319757 17463 26440 19088 26444 19179 228769 26445 57296 19170 67151 19087 26442 19177 19084 23996 81896 26965 19192 19085 22190 19172 23997 19166 19173 16576 74682 16913 26441 240888 53380
5992372_GLI3_is_processed_to_GLI3R_by_the_proteasome	0.322274881516588	0.538042964583249	0.0902635484340068	0.31940842308873	1.12967761788162	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992373_Degradation_of_GLI1_by_the_proteasome	0.393364928909953	0.589022293700089	0.0793434960134973	0.300835612622567	1.06398965611189	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992375_Cargo_trafficking_to_the_periciliary_membrane	0.48922056384743	0.666705233522311	0.0706196247122591	0.308357917031293	0.989138723390552	28	56297 215445 76260 20336 56350 53869 11843 106840 19889 53413 107371 93730
5992376_Assembly_of_the_primary_cilium	0.0442110031536287	0.150086562600019	0.321775918075361	0.330440587623454	1.44847915036725	123	56297 215445 20873 18005 12534 18817 227613 73916 76260 67203 74470 20336 67694 245866 75786 76816 22628 22627 56350 17997 67042 19088 53869 103733 16579 232987 16568 68097 77048 76411 67286 11843 66296 16328 225659 76568 78177 101565 217935 22154 71820 236266 106840 72140 81896 19889 13427 53413 107371 93730
5992377_Anchoring_of_the_basal_body_to_the_plasma_membrane	0.0978915662650602	0.250499815857316	0.173747838999571	0.33462992059307	1.33989364397928	71	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 53869 103733 232987 77048 66296 16328 225659 78177 101565 22154 236266 72140
5992378_Intraflagellar_transport	0.374792703150912	0.582419831038616	0.0845557442441281	0.336418848258203	1.07915150450594	28	73916 67694 245866 67042 16579 16568 68097 76411 67286 76568 217935 71820 81896
5992379_VxPx_cargo-targeting_to_cilium	0.840630472854641	0.912462784327736	0.0475434194201301	0.25287094393506	0.698187507441314	15	215445 20336 53869 11843 53413 107371
5992381_CD209_DC-SIGN_signaling	0.0649651972157773	0.192270735194169	0.271288554688953	-0.507557939563166	-1.53124387728882	15	12914 14360 19698 15896 224105 19697 16653 18479
5992392_Recognition_of_DNA_damage_by_PCNA-containing_replication_complex	5.00589730097443e-05	0.00062413953582362	0.557332238758646	0.695609011629272	2.12440112724763	23	69263 76843 68240 72151 58206 106344 19891 19687 18972 69745 18538 58186 13194 18971 19718 99375 230484 22190 67967 68275
5992394_Termination_of_translesion_DNA_synthesis	0.000394615725916157	0.00372975508688497	0.49849310876659	0.653723003217603	1.99648058280667	23	68026 69263 68240 72151 106344 19891 27015 19687 18972 80905 69745 18538 18971 19718
5992400_Translesion_synthesis_by_POLK	0.0176856881219926	0.0785137366627852	0.352487857583619	0.607657604764865	1.67776867459116	15	69263 68240 72151 106344 19891 27015 19687 18538
6096039_Immune_System	0.724612736660929	0.854372361535824	0.0535669384770951	0.25688884133664	0.796894145142009	25	26440 26444 26445 19170 26442 19177 667803 12317 53421 19172 19166 19173 16913 26441
